nr,country,year,govexp,fr,fr1,fr2,er,er1,er2,rr,bbr,bbr1,bbr2,bbr_d,dr,er_nat_basis,er_nat_2lvls,rr_nat_basis,bbr_nat_basis,bbr_nat_2lvls,dr_nat_basis,er_sup_basis,rr_sup_basis,bbr_sup_basis,dr_sup_basis,er_nat_mn,rr_nat_mn,bbr_nat_mn,dr_nat_mn,er_sup_mn,rr_sup_mn,bbr_sup_mn,dr_sup_mn,er_nat_enf,rr_nat_enf,bbr_nat_enf,dr_nat_enf,er_sup_enf,rr_sup_enf,bbr_sup_enf,dr_sup_enf,ceil,ind,ind_mn,frl,reg_gk,ref_gk,gk,debt_ratio,def_ratio,ratio65,five,bailout,gdp,pop,debt,ln_govexp,govexp_growth,ln_gdp,gdp_growth,ln_pop,pop_growth,ln_debt,debt_growth,consultation,inpatient_discharge,inpatient_discharge_mil,length,curative_discharge_mil,occupancy_rate,mand,mand_us
24,Poland,2005,21133.6,1,1,1,0,0,0,0,1,1,0,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,47.011,-3.98416585467336,13.1,0,0,630426380754.62,38161310,296369745856.5544,9.9586191,.037492752,27.169662,.034856796,17.457333,-.00049591064,26.414873,.066427231,6.3,5455624,14294.7,8.199999999999999,13952.5,,0,0
24,Poland,2006,22572,1,1,1,0,0,0,0,1,1,1,3,3,0,0,0,1,0,5,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,47.506,-3.57272654959978,13.3,0,0,669466966071.474,38132280,318036976901.9144,10.024466,.065846443,27.229748,.060085297,17.456572,-.0007610321,26.485434,.070560455,6.6,5692829,14925.6,8,14580.8,,0,0
24,Poland,2007,24704.7,1,1,1,0,0,0,0,1,1,1,3,3,0,0,0,1,0,5,0,0,4,4,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,44.606,-1.85427204697107,13.4,0,0,717679806585.39,38115970,320128254525.4791,10.114749,.090283394,27.29929,.069541931,17.456144,-.00042724609,26.491987,.0065536499,6.8,5562117,14590.9,7.8,14249.4,,0,0
24,Poland,2008,28669.3,1,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,47.039,-3.62477120099709,13.5,0,0,745815636232.578,38115910,350824217127.4424,10.263582,.14883327,27.337744,.038454056,17.456142,-1.9073486e-06,26.583551,.091564178,6.8,5643761,14803,7.9,14475.5,,0,0
24,Poland,2009,30426.5,1,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,50.259,-7.30785328780703,13.5,0,0,765461993842.959,38153390,384713543485.5327,10.32307,.059487343,27.363745,.026000977,17.457125,.00098228455,26.675764,.092212677,6.8,6193677,16234.4,7.7,15892.6,,0,0
24,Poland,2010,30696.4,1,1,1,0,0,0,0,1,1,1,2,3,0,0,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,53.602,-7.52702362026654,13.6,0,0,793775248237.3409,38516690,425479408560.1794,10.331901,.0088310242,27.400066,.03632164,17.466602,.0094776154,26.776482,.10071754,6.6,6152078,16171.5,7.6,15847.3,,0,0
24,Poland,2011,30970.7,1,1,1,1,0,0,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,2,1,1,54.804,-4.8510724188917,13.6,0,0,833531574871.823,38525670,456808644292.7539,10.340796,.008895874,27.448938,.048871994,17.466835,.00023269653,26.84753,.071048737,6.8,6221629,16345.5,7.4,16054.2,,0,0
24,Poland,2012,30977.9,1,1,1,1,1,0,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,54.36099999999999,-3.6930204314104,14,0,1,846548948429.135,38533790,460192473855.562,10.341029,.00023269653,27.464434,.0154953,17.467047,.0002117157,26.85491,.0073795319,7,6251264,16423.4,7.1,16127.7,,0,0
24,Poland,2013,32397.1,1,1,1,1,1,1,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,2,1,1,55.7,-4.02676865052808,14.4,0,1,857255405851.937,,477491261059.5289,10.385824,.044795036,27.477001,.01256752,,,26.891811,.036901474,7.1,6352351,16699,7,16418.5,,0,0
24,Poland,2014,,1,1,1,1,1,1,0,1,1,1,2,3,3,1,0,0,0,5,0,0,4,4,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,2,1,1,50.125,-3.31316828239137,14.9,0,1,885836719926.291,,444025655863.0533,,,27.509798,.03279686,,,26.819149,-.072662354,7.2,6513243,17134.8,6.9,16836.9,,0,0
25,Portugal,1985,3644.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,11.7,0,1,151038611698.612,10023610,,8.2008648,,25.740801,,16.120455,,,,2.2,770452,7686.4,13.9,,,0,0
25,Portugal,1986,4032.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12,0,0,157293053641.412,10032730,,8.3020678,.10120296,25.781376,.040575027,16.121363,.00090789795,,,2.4,801493,7988.8,13.5,,,0,0
25,Portugal,1987,4097.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.2,0,0,167330542932.862,10030030,,8.3182058,.016138077,25.843237,.061861038,16.121094,-.00026893616,,,2.4,872434,8698.200000000001,12.3,,,0,0
25,Portugal,1988,4809.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.5,0,0,179862108106.546,10019610,,8.4784317,.16022587,25.915457,.072219849,16.120054,-.001039505,,,2.8,906502,9047.299999999999,12.1,,,0,0
25,Portugal,1989,4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,12.8,0,0,191446377009.916,10005000,,8.4480572,-.030374527,25.977873,.062416077,16.118595,-.0014591217,,,2.9,988992,9885,11,,,0,0
25,Portugal,1990,5982.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,56.482,,13.2,0,0,199009510801.893,9983218,112404551891.1252,8.696661,.24860382,26.016619,.03874588,16.116417,-.0021781921,25.44537,,3,1010246,10119.4,10.6,,,0,0
25,Portugal,1991,6539.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,59.95500000000001,,13.6,0,0,207702657126.601,9960235,124528128080.2537,8.7855854,.088924408,26.059374,.042755127,16.114111,-.0023059845,25.547798,.10242844,3,1026537,10306.3,10.4,,,0,0
25,Portugal,1992,6394,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,54.496,,14,0,0,209965528709.863,9952493,114422814525.7269,8.7631149,-.022470474,26.07021,.010835648,16.113333,-.00077819824,25.463167,-.084630966,3.1,1058129,10631.8,10,,,0,0
25,Portugal,1993,6920.9,1,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,53.685,,14.2,0,0,205675351266.839,9964674,110416812327.6025,8.8423014,.07918644,26.049564,-.020645142,16.114557,.0012245178,25.427528,-.035638809,3.1,1094712,10985.9,9.699999999999999,,,0,0
25,Portugal,1994,6960.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,56.678,,14.5,0,0,207659785689.698,9991525,117697413333.207,8.8479633,.0056619644,26.059168,.0096035004,16.117249,.0026912689,25.491383,.063854218,3.1,1061590,10624.9,9.4,,,0,0
25,Portugal,1995,8047.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,58.36,-5.17816798618826,14.8,0,0,216553398296.795,10026180,126380563246.0096,8.993104,.14514065,26.101103,.041934967,16.12071,.0034618378,25.562563,.071180344,3.2,1092674,10898.2,9.6,,,0,0
25,Portugal,1996,8988.299999999999,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,57.507,-4.73766795435675,15,0,0,224125587141.065,10063940,128887901397.2123,9.1036787,.11057472,26.135473,.034370422,16.12447,.0037593842,25.582209,.019645691,3.2,1127814,11206.5,9.4,11033.1,,0,0
25,Portugal,1997,9382.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,53.698,-3.70466472016381,15.3,0,0,234045855469.985,10108980,125677943470.2725,9.1466446,.042965889,26.178783,.043310165,16.128935,.0044651031,25.556988,-.025220871,3.3,1143514,11311.9,9.199999999999999,11136.3,,0,0
25,Portugal,1998,10036.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,49.817,-4.38628951683272,15.6,0,0,245260797938.427,10160200,122181571708.9862,9.213974,.067329407,26.225588,.046804428,16.133989,.0050544739,25.528774,-.028213501,3.4,1171030,11525.7,8.9,11355.8,,0,0
25,Portugal,1999,10841.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,49.028,-3.03058628102549,15.8,0,0,254797061100.248,10217830,124921903116.2296,9.2911091,.077135086,26.263733,.038145065,16.139645,.0056552887,25.550955,.022180557,3.5,1090703,10674.5,9.4,10481.8,60.6,0,0
25,Portugal,2000,13203,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,47.926,-3.21490059202684,16,0,0,264447484487.427,10289900,126739101415.4443,9.4881992,.19709015,26.300909,.037176132,16.146673,.0070285797,25.565397,.014442444,3.5,1122229,10906.1,9.4,10714.2,62.2,0,0
25,Portugal,2001,13580.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,50.558,-4.78840437065472,16.3,0,0,269586507904.287,10362720,136297546666.2494,9.5163679,.028168678,26.320156,.019247055,16.153725,.0070514679,25.638105,.07270813,3.6,1146296,11061.7,8.9,10870.7,61.4,0,0
25,Portugal,2002,14259.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,52.903,-3.34029009906611,16.5,0,0,271659077348.535,10419630,143715801689.6955,9.5651503,.048782349,26.327814,.0076580048,16.159203,.0054779053,25.691103,.052997589,3.7,1174979,11276.6,8.6,11102.4,62,0,0
25,Portugal,2003,14362,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,54.676,-4.42158879582304,16.7,0,0,269121222611.2,10458820,147144719674.8997,9.572341,.0071907043,26.318428,-.0093860626,16.162956,.0037536621,25.714682,.023578644,3.7,1187886,11357.7,8.5,11180.8,61.3,0,0
25,Portugal,2004,15271.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,56.306,-6.1945279526635,16.9,0,0,273996577011.575,10483860,154276512652.1374,9.6337633,.061422348,26.336382,.017953873,16.165348,.0023918152,25.762012,.047330856,3.8,1169366,11154,8.800000000000001,10970.2,60.5,0,0
25,Portugal,2005,15684.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,60.805,-6.19379041973095,17.2,0,0,276097543337.938,10503330,167881111226.6332,9.6604156,.026652336,26.344021,.0076389313,16.167202,.0018539429,25.846521,.084508896,3.9,1190012,11329.9,8.699999999999999,11144.5,61.4,0,0
25,Portugal,2006,14975,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,61.619,-4.32756006565224,17.3,0,0,280385482055.861,10522290,172770730188.001,9.6141376,-.046278,26.35943,.01540947,16.169006,.0018043518,25.875231,.028709412,3.9,1179211,11206.8,8.6,11028,62.5,0,0
25,Portugal,2007,15130.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,68.43899999999999,-3.00876143501656,17.5,0,0,287372695128.555,10542960,196674998819.0317,9.6244879,.010350227,26.384047,.024616241,16.170969,.0019626617,26.004818,.12958717,4.1,1203742,11417.5,8.5,11237.7,62.9,0,0
25,Portugal,2008,15559.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,71.666,-3.76566320264779,17.7,0,0,287945350777.979,10558180,206358915088.5464,9.6524267,.027938843,26.386036,.0019893646,16.172411,.0014419556,26.052883,.048065186,4.5,1208106,11442.4,8.4,11271.1,63,0,0
25,Portugal,2009,16297.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,83.609,-9.80552663438705,18,0,0,279370038106.94,10568250,233578495160.8315,9.6987543,.046327591,26.355803,-.030233383,16.173365,.00095367432,26.176785,.12390137,4,1182255,11186.9,8.6,11023.5,63.6,0,0
25,Portugal,2010,16400.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,96.18300000000001,-11.1711387771583,18.3,0,0,284674410698.612,10573100,273808388442.246,9.7050428,.0062885284,26.374613,.018810272,16.173824,.00045967102,26.335695,.15891075,4.1,1173701,11100.8,8.699999999999999,10945.2,64.2,0,0
25,Portugal,2011,15092.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,111.082,-7.38284136960417,18.7,0,0,279473829504.281,10557560,310445119289.9454,9.621933,-.083109856,26.356174,-.018438339,16.172352,-.0014724731,26.461273,.12557793,4.2,1177431,11152.5,8.699999999999999,11002.9,63.6,0,0
25,Portugal,2012,13820.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,125.764,-5.65866682156956,19.1,0,1,268215906213.093,10514840,337319052289.8342,9.5339012,-.088031769,26.315058,-.041116714,16.168299,-.0040531158,26.544294,.083021164,4.1,1152269,10958.5,9,10825.9,66.2,0,0
25,Portugal,2013,13482.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,129.664,-4.84242355641659,19.4,0,1,265184650096.542,10457300,343849024701.1802,9.5091772,-.024724007,26.303692,-.011365891,16.162811,-.005487442,26.563469,.019174576,,1137408,10876.7,8.9,10741,64.2,0,0
25,Portugal,2014,13404.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,130.19,-7.17579955388009,20,0,1,267586686830.048,,348371107584.0395,9.5033455,-.0058317184,26.31271,.0090179443,,,26.576534,.013065338,,1128172,10846.7,8.9,10713.6,64.8,0,0
26,Slovak Republic,1985,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.4,0,0,,5161767,,,,,,15.45679,,,,,894097,17321.5,,16493.2,,0,0
26,Slovak Republic,1986,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.4,0,0,,5193837,,,,,,15.462983,.006193161,,,,879131,16926.4,,16130,,0,0
26,Slovak Republic,1987,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.699999999999999,0,0,,5222840,,,,,,15.468552,.0055685043,,,,874074,16735.6,,15925.3,,0,0
26,Slovak Republic,1988,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,9.9,0,0,,5250596,,,,,,15.473852,.0053005219,,,,892244,16993.2,,16198.9,,0,0
26,Slovak Republic,1989,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.1,0,0,,5275941,,,,,,15.478667,.0048151016,,,,889800,16865.2,,16013.6,,0,0
26,Slovak Republic,1990,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.2,0,0,,5299187,,,,,,15.483064,.0043964386,,,,869135,16401.3,,15499.8,,0,0
26,Slovak Republic,1991,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.4,0,0,,5303294,,,,,,15.483839,.00077533722,,,,892659,16832.2,,15878,,0,0
26,Slovak Republic,1992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.4,0,0,,5305016,,,,,,15.484163,.00032424927,,,,925577,17447.2,,16424.7,,0,0
26,Slovak Republic,1993,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.5,0,0,61492266075.144,5325305,,,,24.842176,,15.487981,.0038175583,,,,1005885,18888.8,,17827.9,,0,0
26,Slovak Republic,1994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,,,10.6,0,0,65308187268.26,5346331,,,,24.902384,.060207367,15.491921,.0039405823,,,11,1013175,18950.9,,17824,,0,0
26,Slovak Republic,1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,40.905,-3.34170181132795,10.8,0,1,69124468170.67101,5361998,28275363705.21298,,,24.959175,.056791306,15.494847,.0029258728,24.065256,,,1024566,19107.9,,18307.7,,0,0
26,Slovak Republic,1996,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,36.683,-9.720843550938911,10.9,0,1,73922645888.36,5373361,27117044191.2271,,,25.026285,.067110062,15.496964,.002117157,24.023428,-.041828156,,1050537,19550.8,12.8,18716.1,79.59999999999999,0,0
26,Slovak Republic,1997,3436.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,32.983,-6.16265476674066,11.1,0,0,78162580357.004,5383291,25780363879.15062,8.1422958,,25.082056,.055770874,15.498811,.0018463135,23.972879,-.050548553,12.3,1070921,19893.4,12.3,18971.2,78.5,0,0
26,Slovak Republic,1998,3505.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,33.869,-5.20543519771732,11.2,0,0,81298317811.66901,5390516,27534927259.63417,8.1621456,.019849777,25.121391,.039335251,15.500152,.0013408661,24.038721,.065841675,14.9,1095175,20316.7,11.4,19339.6,77.90000000000001,0,0
26,Slovak Republic,1999,3408.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,47.089,-7.27623108471186,11.3,0,0,81131598162.38901,5396019,38204058258.68736,8.1339979,-.028147697,25.119339,-.0020523071,15.501172,.0010204315,24.366207,.32748604,14.9,1044213,19351.5,10.5,18435.8,69.5,0,0
26,Slovak Republic,2000,3299.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,49.632,-12.0234347424975,11.4,0,0,82113433465.457,5388720,40754539297.57562,8.1014051,-.032592773,25.131367,.01202774,15.499819,-.0013532639,24.430834,.064626694,14.8,1045240,19396.8,10.4,17502.2,70.59999999999999,0,0
26,Slovak Republic,2001,3423.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,48.252,-6.40131210678722,11.4,0,0,84836697468.385,5378867,40935403262.44513,8.1384478,.037042618,25.163994,.032627106,15.497989,-.001830101,24.435261,.0044269562,12.9,1035311,19247.7,10.1,17253.7,70.5,0,0
26,Slovak Republic,2002,3692.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,42.788,-8.088043935379339,11.4,0,0,88673683694.511,5376912,37941695779.20737,8.2139778,.075530052,25.208229,.044235229,15.497624,-.00036430359,24.359316,-.075944901,13,996963,18541.6,9.5,16613.4,66.2,0,0
26,Slovak Republic,2003,3799.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,41.484,-2.70302542636466,11.5,0,0,93478659939.06,5373374,38778687289.11965,8.2425461,.028568268,25.261,.052770615,15.496966,-.00065803528,24.381136,.021820068,12.4,974978,18144.6,9.199999999999999,16301.1,64.5,0,0
26,Slovak Republic,2004,4195.2,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,40.557,-2.30847017279927,11.6,0,0,98394551339.05701,5372280,39905878186.58135,8.3416967,.099150658,25.312252,.051252365,15.496763,-.00020313263,24.40979,.028654099,11.9,976438,18175.5,9.199999999999999,16420.2,67.59999999999999,0,0
26,Slovak Republic,2005,4424.8,1,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,33.805,-2.86639135342356,11.7,0,0,104689132429.119,5372806,35390161217.66368,8.3949804,.053283691,25.374262,.062009811,15.496861,.00009727478,24.2897,-.12009048,11.3,972043,18091.9,9,16472.4,66.7,0,0
26,Slovak Republic,2006,4638.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,30.688,-3.56039048784032,11.8,0,0,113572538710.613,5373054,34853140679.51292,8.4422112,.047230721,25.455708,.081445694,15.496907,.000046730042,24.274408,-.015291214,10.4,981215,18261.8,8.800000000000001,16542,68,0,0
26,Slovak Republic,2007,5333.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,29.84400000000001,-1.91630669723318,12,0,0,125877482519.879,5374622,37566875883.2327,8.5817251,.13951397,25.558575,.10286713,15.497199,.00029182434,24.349388,.074979782,11.2,1018897,18957.6,8.6,17171.9,67.90000000000001,0,0
26,Slovak Republic,2008,5936.1,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,28.204,-2.34102809927487,12.1,0,0,132992986678.566,5379232,37509341962.82275,8.6888075,.10708237,25.613562,.054986954,15.498056,.00085735321,24.347857,-.001531601,12.1,1008456,18747.2,8.5,17048.9,67.5,0,0
26,Slovak Republic,2009,6252.7,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,35.985,-7.86995872122044,12.2,0,0,125689920464.466,5386405,45229517879.13809,8.7407684,.051960945,25.557083,-.0564785,15.499389,.001332283,24.535015,.18715858,11.6,1021873,18971.3,8.300000000000001,17182.2,67.3,0,0
26,Slovak Republic,2010,6301,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,40.926,-7.46735927753102,12.4,0,0,132077316313.076,5391428,54053962474.28949,8.7484636,.0076951981,25.606653,.049570084,15.50032,.00093173981,24.713249,.1782341,11.6,1010759,18747.5,8.199999999999999,16958.2,66.5,0,0
